Dataset,Model,Strategy,Fold,Accuracy,Precision_macro,Recall_macro,F1_macro,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Classification_Report
GAHD,BERT_GERMAN,DYNAMIC_MIXED,2,0.779899954524784,0.7753265098841059,0.7795268790986625,0.7766564485152903,0.7807322504064653,0.8263772954924875,0.7819905213270142,0.8035714285714286,1266.0,0.7242757242757243,0.7770632368703109,0.749741468459152,933.0,"{""0"": {""precision"": 0.8263772954924875, ""recall"": 0.7819905213270142, ""f1-score"": 0.8035714285714286, ""support"": 1266.0}, ""1"": {""precision"": 0.7242757242757243, ""recall"": 0.7770632368703109, ""f1-score"": 0.749741468459152, ""support"": 933.0}, ""accuracy"": 0.779899954524784, ""macro avg"": {""precision"": 0.7753265098841059, ""recall"": 0.7795268790986625, ""f1-score"": 0.7766564485152903, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7830572564087038, ""recall"": 0.779899954524784, ""f1-score"": 0.7807322504064653, ""support"": 2199.0}}"
GAHD,BERT_GERMAN,DYNAMIC_MIXED,3,0.7771714415643475,0.7721420318491603,0.7751837572321869,0.7733100340989036,0.7777903431093315,0.8180327868852459,0.7883096366508688,0.8028962188254224,1266.0,0.7262512768130746,0.7620578778135049,0.7437238493723849,933.0,"{""0"": {""precision"": 0.8180327868852459, ""recall"": 0.7883096366508688, ""f1-score"": 0.8028962188254224, ""support"": 1266.0}, ""1"": {""precision"": 0.7262512768130746, ""recall"": 0.7620578778135049, ""f1-score"": 0.7437238493723849, ""support"": 933.0}, ""accuracy"": 0.7771714415643475, ""macro avg"": {""precision"": 0.7721420318491603, ""recall"": 0.7751837572321869, ""f1-score"": 0.7733100340989036, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7790913822025103, ""recall"": 0.7771714415643475, ""f1-score"": 0.7777903431093315, ""support"": 2199.0}}"
GAHD,BERT_GERMAN,DYNAMIC_MIXED,4,0.7794452023647113,0.7745548143924255,0.7780042466080472,0.7758103977527961,0.7801332189519665,0.8219291014014839,0.7875197472353871,0.8043565954013715,1266.0,0.7271805273833671,0.7684887459807074,0.7472642001042209,933.0,"{""0"": {""precision"": 0.8219291014014839, ""recall"": 0.7875197472353871, ""f1-score"": 0.8043565954013715, ""support"": 1266.0}, ""1"": {""precision"": 0.7271805273833671, ""recall"": 0.7684887459807074, ""f1-score"": 0.7472642001042209, ""support"": 933.0}, ""accuracy"": 0.7794452023647113, ""macro avg"": {""precision"": 0.7745548143924255, ""recall"": 0.7780042466080472, ""f1-score"": 0.7758103977527961, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7817288196557345, ""recall"": 0.7794452023647113, ""f1-score"": 0.7801332189519665, ""support"": 2199.0}}"
GAHD,BERT_GERMAN,DYNAMIC_MIXED,5,0.7871759890859482,0.7821693401937047,0.7840631903242461,0.7830014743042599,0.7875318493624199,0.8216303470540759,0.8047430830039526,0.8130990415335463,1265.0,0.7427083333333333,0.7633832976445396,0.7529039070749736,934.0,"{""0"": {""precision"": 0.8216303470540759, ""recall"": 0.8047430830039526, ""f1-score"": 0.8130990415335463, ""support"": 1265.0}, ""1"": {""precision"": 0.7427083333333333, ""recall"": 0.7633832976445396, ""f1-score"": 0.7529039070749736, ""support"": 934.0}, ""accuracy"": 0.7871759890859482, ""macro avg"": {""precision"": 0.7821693401937047, ""recall"": 0.7840631903242461, ""f1-score"": 0.7830014743042599, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7881091279475849, ""recall"": 0.7871759890859482, ""f1-score"": 0.7875318493624199, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA,DYNAMIC_MIXED,1,0.7744429286039108,0.7728912521724738,0.7791573327644098,0.7727283335278134,0.77571765373902,0.8425266903914591,0.7480252764612955,0.792468619246862,1266.0,0.7032558139534884,0.8102893890675241,0.7529880478087649,933.0,"{""0"": {""precision"": 0.8425266903914591, ""recall"": 0.7480252764612955, ""f1-score"": 0.792468619246862, ""support"": 1266.0}, ""1"": {""precision"": 0.7032558139534884, ""recall"": 0.8102893890675241, ""f1-score"": 0.7529880478087649, ""support"": 933.0}, ""accuracy"": 0.7744429286039108, ""macro avg"": {""precision"": 0.7728912521724738, ""recall"": 0.7791573327644098, ""f1-score"": 0.7727283335278134, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7834363185330567, ""recall"": 0.7744429286039108, ""f1-score"": 0.77571765373902, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA,DYNAMIC_MIXED,2,0.757162346521146,0.7526417702859142,0.7568194632815715,0.7537995182776076,0.7581568015659278,0.807563025210084,0.759083728278041,0.7825732899022801,1266.0,0.6977205153617443,0.7545551982851019,0.7250257466529351,933.0,"{""0"": {""precision"": 0.807563025210084, ""recall"": 0.759083728278041, ""f1-score"": 0.7825732899022801, ""support"": 1266.0}, ""1"": {""precision"": 0.6977205153617443, ""recall"": 0.7545551982851019, ""f1-score"": 0.7250257466529351, ""support"": 933.0}, ""accuracy"": 0.757162346521146, ""macro avg"": {""precision"": 0.7526417702859142, ""recall"": 0.7568194632815715, ""f1-score"": 0.7537995182776076, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7609586315363682, ""recall"": 0.757162346521146, ""f1-score"": 0.7581568015659278, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA,DYNAMIC_MIXED,3,0.7680763983628922,0.7638807780423161,0.7685535118331022,0.7650641025641025,0.7690925945359779,0.8197969543147208,0.7654028436018957,0.7916666666666666,1266.0,0.7079646017699115,0.7717041800643086,0.7384615384615385,933.0,"{""0"": {""precision"": 0.8197969543147208, ""recall"": 0.7654028436018957, ""f1-score"": 0.7916666666666666, ""support"": 1266.0}, ""1"": {""precision"": 0.7079646017699115, ""recall"": 0.7717041800643086, ""f1-score"": 0.7384615384615385, ""support"": 933.0}, ""accuracy"": 0.7680763983628922, ""macro avg"": {""precision"": 0.7638807780423161, ""recall"": 0.7685535118331022, ""f1-score"": 0.7650641025641025, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7723483026892969, ""recall"": 0.7680763983628922, ""f1-score"": 0.7690925945359779, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA,DYNAMIC_MIXED,4,0.7653478854024557,0.7635623398295488,0.76956690693528,0.7634880614710429,0.7666640684923786,0.8324468085106383,0.7417061611374408,0.7844611528822055,1266.0,0.6946778711484594,0.797427652733119,0.7425149700598802,933.0,"{""0"": {""precision"": 0.8324468085106383, ""recall"": 0.7417061611374408, ""f1-score"": 0.7844611528822055, ""support"": 1266.0}, ""1"": {""precision"": 0.6946778711484594, ""recall"": 0.797427652733119, ""f1-score"": 0.7425149700598802, ""support"": 933.0}, ""accuracy"": 0.7653478854024557, ""macro avg"": {""precision"": 0.7635623398295488, ""recall"": 0.76956690693528, ""f1-score"": 0.7634880614710429, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7739936850186361, ""recall"": 0.7653478854024557, ""f1-score"": 0.7666640684923786, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA,DYNAMIC_MIXED,5,0.7544338335607094,0.751096352956793,0.7561649922556728,0.7518357458846189,0.7556578215325566,0.8127696289905091,0.7446640316205534,0.7772277227722773,1265.0,0.6894230769230769,0.7676659528907923,0.7264437689969605,934.0,"{""0"": {""precision"": 0.8127696289905091, ""recall"": 0.7446640316205534, ""f1-score"": 0.7772277227722773, ""support"": 1265.0}, ""1"": {""precision"": 0.6894230769230769, ""recall"": 0.7676659528907923, ""f1-score"": 0.7264437689969605, ""support"": 934.0}, ""accuracy"": 0.7544338335607094, ""macro avg"": {""precision"": 0.751096352956793, ""recall"": 0.7561649922556728, ""f1-score"": 0.7518357458846189, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7603795973256697, ""recall"": 0.7544338335607094, ""f1-score"": 0.7556578215325566, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,1,0.8149158708503865,0.8103526644455978,0.8138845288347735,0.8117312342428854,0.8154392202229479,0.85233798195242,0.8206951026856241,0.8362173038229376,1266.0,0.7683673469387755,0.8070739549839229,0.7872451646628332,933.0,"{""0"": {""precision"": 0.85233798195242, ""recall"": 0.8206951026856241, ""f1-score"": 0.8362173038229376, ""support"": 1266.0}, ""1"": {""precision"": 0.7683673469387755, ""recall"": 0.8070739549839229, ""f1-score"": 0.7872451646628332, ""support"": 933.0}, ""accuracy"": 0.8149158708503865, ""macro avg"": {""precision"": 0.8103526644455978, ""recall"": 0.8138845288347735, ""f1-score"": 0.8117312342428854, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.816710604750178, ""recall"": 0.8149158708503865, ""f1-score"": 0.8154392202229479, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,2,0.7867212369258754,0.7822262742685056,0.7865787374976507,0.7836022749089627,0.7875364201802957,0.8329156223893066,0.7875197472353871,0.8095818107998376,1266.0,0.7315369261477046,0.7856377277599143,0.7576227390180879,933.0,"{""0"": {""precision"": 0.8329156223893066, ""recall"": 0.7875197472353871, ""f1-score"": 0.8095818107998376, ""support"": 1266.0}, ""1"": {""precision"": 0.7315369261477046, ""recall"": 0.7856377277599143, ""f1-score"": 0.7576227390180879, ""support"": 933.0}, ""accuracy"": 0.7867212369258754, ""macro avg"": {""precision"": 0.7822262742685056, ""recall"": 0.7865787374976507, ""f1-score"": 0.7836022749089627, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7899022874218602, ""recall"": 0.7867212369258754, ""f1-score"": 0.7875364201802957, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,3,0.7839927239654388,0.7789151170959197,0.7789935132554111,0.7789541448227306,0.7840079004086397,0.8126482213438735,0.8120063191153238,0.8123271434215725,1266.0,0.7451820128479657,0.7459807073954984,0.7455811462238886,933.0,"{""0"": {""precision"": 0.8126482213438735, ""recall"": 0.8120063191153238, ""f1-score"": 0.8123271434215725, ""support"": 1266.0}, ""1"": {""precision"": 0.7451820128479657, ""recall"": 0.7459807073954984, ""f1-score"": 0.7455811462238886, ""support"": 933.0}, ""accuracy"": 0.7839927239654388, ""macro avg"": {""precision"": 0.7789151170959197, ""recall"": 0.7789935132554111, ""f1-score"": 0.7789541448227306, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7840234043694841, ""recall"": 0.7839927239654388, ""f1-score"": 0.7840079004086397, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,4,0.5757162346521146,0.2878581173260573,0.5,0.36536796536796534,0.4206965385682984,0.5757162346521146,1.0,0.7307359307359307,1266.0,0.0,0.0,0.0,933.0,"{""0"": {""precision"": 0.5757162346521146, ""recall"": 1.0, ""f1-score"": 0.7307359307359307, ""support"": 1266.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 933.0}, ""accuracy"": 0.5757162346521146, ""macro avg"": {""precision"": 0.2878581173260573, ""recall"": 0.5, ""f1-score"": 0.36536796536796534, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.3314491828420087, ""recall"": 0.5757162346521146, ""f1-score"": 0.4206965385682984, ""support"": 2199.0}}"
GAHD,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,5,0.7298772169167803,0.7268497025487296,0.7315993939958189,0.7272208986841842,0.731272702071232,0.7914856646394439,0.7201581027667984,0.7541390728476821,1265.0,0.6622137404580153,0.7430406852248393,0.7003027245206862,934.0,"{""0"": {""precision"": 0.7914856646394439, ""recall"": 0.7201581027667984, ""f1-score"": 0.7541390728476821, ""support"": 1265.0}, ""1"": {""precision"": 0.6622137404580153, ""recall"": 0.7430406852248393, ""f1-score"": 0.7003027245206862, ""support"": 934.0}, ""accuracy"": 0.7298772169167803, ""macro avg"": {""precision"": 0.7268497025487296, ""recall"": 0.7315993939958189, ""f1-score"": 0.7272208986841842, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7365788992072226, ""recall"": 0.7298772169167803, ""f1-score"": 0.731272702071232, ""support"": 2199.0}}"
